Adversary,Technique,Technique ID,SubTechnique,Data Source,API_ID
APT29,Registry Run Keys / Startup Folder,T1547.001,Boot or Logon Autostart Execution,Kernel: Kernel Module Load,attack-pattern--1ecb2399-e8ba-4f6b-8ba7-5c27d49405cf
APT29,Tool,T1588.002,Obtain Capabilities,Malware Repository: Malware Metadata,attack-pattern--ce0687a0-e692-4b77-964a-0784a8e54ff1
APT29,Tool,T1588.002,Obtain Capabilities,Malware Repository: Malware Content,attack-pattern--ce0687a0-e692-4b77-964a-0784a8e54ff1
APT29,Tool,T1588.002,Obtain Capabilities,Certificate: Certificate Registration,attack-pattern--ce0687a0-e692-4b77-964a-0784a8e54ff1
APT29,Tool,T1588.002,Obtain Capabilities,Internet Scan: Response Content,attack-pattern--ce0687a0-e692-4b77-964a-0784a8e54ff1
APT29,Password Spraying,T1110.003,Brute Force,Command: Command Execution,attack-pattern--a93494bb-4b80-4ea1-8695-3236a49916fd
APT29,Password Spraying,T1110.003,Brute Force,Application Log: Application Log Content,attack-pattern--a93494bb-4b80-4ea1-8695-3236a49916fd
APT29,Password Spraying,T1110.003,Brute Force,User Account: User Account Authentication,attack-pattern--a93494bb-4b80-4ea1-8695-3236a49916fd
APT29,Cloud Accounts,T1586.003,Compromise Accounts,Persona: Social Media,attack-pattern--81033c3b-16a4-46e4-8fed-9b030dd03c4a
APT29,Cloud Accounts,T1586.003,Compromise Accounts,Network Traffic: Network Traffic Content,attack-pattern--81033c3b-16a4-46e4-8fed-9b030dd03c4a
APT29,Cloud Account,T1087.004,Account Discovery,Process: Process Creation,attack-pattern--72b74d71-8169-42aa-92e0-e7b04b9f5a08
APT29,Cloud Account,T1087.004,Account Discovery,File: File Access,attack-pattern--72b74d71-8169-42aa-92e0-e7b04b9f5a08
APT29,Cloud Account,T1087.004,Account Discovery,Command: Command Execution,attack-pattern--72b74d71-8169-42aa-92e0-e7b04b9f5a08
APT29,Malicious File,T1204.002,User Execution,Network Traffic: Network Connection Creation,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
APT29,Malicious File,T1204.002,User Execution,Container: Container Start,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
APT29,Malicious File,T1204.002,User Execution,File: File Creation,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
APT29,Malicious File,T1204.002,User Execution,Command: Command Execution,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
APT29,Malicious File,T1204.002,User Execution,Network Traffic: Network Traffic Content,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
APT29,Malicious File,T1204.002,User Execution,Process: Process Creation,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
APT29,Malicious File,T1204.002,User Execution,Instance: Instance Start,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
APT29,Malicious File,T1204.002,User Execution,Instance: Instance Creation,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
APT29,Malicious File,T1204.002,User Execution,Application Log: Application Log Content,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
APT29,Malicious File,T1204.002,User Execution,Container: Container Creation,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
APT29,Malicious File,T1204.002,User Execution,Image: Image Creation,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
APT29,Accessibility Features,T1546.008,Event Triggered Execution,File: File Metadata,attack-pattern--b6301b64-ef57-4cce-bb0b-77026f14a8db
APT29,Accessibility Features,T1546.008,Event Triggered Execution,File: File Modification,attack-pattern--b6301b64-ef57-4cce-bb0b-77026f14a8db
APT29,Accessibility Features,T1546.008,Event Triggered Execution,File: File Creation,attack-pattern--b6301b64-ef57-4cce-bb0b-77026f14a8db
APT29,Accessibility Features,T1546.008,Event Triggered Execution,Process: Process Creation,attack-pattern--b6301b64-ef57-4cce-bb0b-77026f14a8db
APT29,Accessibility Features,T1546.008,Event Triggered Execution,Windows Registry: Windows Registry Key Modification,attack-pattern--b6301b64-ef57-4cce-bb0b-77026f14a8db
APT29,Accessibility Features,T1546.008,Event Triggered Execution,WMI: WMI Creation,attack-pattern--b6301b64-ef57-4cce-bb0b-77026f14a8db
APT29,Accessibility Features,T1546.008,Event Triggered Execution,Module: Module Load,attack-pattern--b6301b64-ef57-4cce-bb0b-77026f14a8db
APT29,Accessibility Features,T1546.008,Event Triggered Execution,Cloud Service: Cloud Service Modification,attack-pattern--b6301b64-ef57-4cce-bb0b-77026f14a8db
APT29,Accessibility Features,T1546.008,Event Triggered Execution,Command: Command Execution,attack-pattern--b6301b64-ef57-4cce-bb0b-77026f14a8db
APT29,Vulnerability Scanning,T1595.002,Active Scanning,Network Traffic: Network Traffic Content,attack-pattern--67073dde-d720-45ae-83da-b12d5e73ca3b
APT29,Vulnerability Scanning,T1595.002,Active Scanning,Network Traffic: Network Traffic Flow,attack-pattern--67073dde-d720-45ae-83da-b12d5e73ca3b
APT29,Pass the Ticket,T1550.003,Use Alternate Authentication Material,Web Credential: Web Credential Usage,attack-pattern--51a14c76-dd3b-440b-9c20-2bf91d25a814
APT29,Pass the Ticket,T1550.003,Use Alternate Authentication Material,Application Log: Application Log Content,attack-pattern--51a14c76-dd3b-440b-9c20-2bf91d25a814
APT29,Pass the Ticket,T1550.003,Use Alternate Authentication Material,User Account: User Account Authentication,attack-pattern--51a14c76-dd3b-440b-9c20-2bf91d25a814
APT29,Pass the Ticket,T1550.003,Use Alternate Authentication Material,Active Directory: Active Directory Credential Request,attack-pattern--51a14c76-dd3b-440b-9c20-2bf91d25a814
APT29,Pass the Ticket,T1550.003,Use Alternate Authentication Material,Logon Session: Logon Session Creation,attack-pattern--51a14c76-dd3b-440b-9c20-2bf91d25a814
APT29,Web Services,T1583.006,Acquire Infrastructure,Internet Scan: Response Metadata,attack-pattern--0458aab9-ad42-4eac-9e22-706a95bafee2
APT29,Web Services,T1583.006,Acquire Infrastructure,Domain Name: Active DNS,attack-pattern--0458aab9-ad42-4eac-9e22-706a95bafee2
APT29,Web Services,T1583.006,Acquire Infrastructure,Internet Scan: Response Content,attack-pattern--0458aab9-ad42-4eac-9e22-706a95bafee2
APT29,Web Services,T1583.006,Acquire Infrastructure,Domain Name: Domain Registration,attack-pattern--0458aab9-ad42-4eac-9e22-706a95bafee2
APT29,Web Services,T1583.006,Acquire Infrastructure,Domain Name: Passive DNS,attack-pattern--0458aab9-ad42-4eac-9e22-706a95bafee2
APT29,Multi-hop Proxy,T1090.003,Proxy,Network Traffic: Network Traffic Flow,attack-pattern--731f4f55-b6d0-41d1-a7a9-072a66389aea
APT29,Multi-hop Proxy,T1090.003,Proxy,Network Traffic: Network Connection Creation,attack-pattern--731f4f55-b6d0-41d1-a7a9-072a66389aea
APT29,Multi-hop Proxy,T1090.003,Proxy,Network Traffic: Network Traffic Content,attack-pattern--731f4f55-b6d0-41d1-a7a9-072a66389aea
APT29,Malware,T1587.001,Develop Capabilities,Malware Repository: Malware Content,attack-pattern--edadea33-549c-4ed1-9783-8f5a5853cbdf
APT29,Malware,T1587.001,Develop Capabilities,Internet Scan: Response Content,attack-pattern--edadea33-549c-4ed1-9783-8f5a5853cbdf
APT29,Malware,T1587.001,Develop Capabilities,Malware Repository: Malware Metadata,attack-pattern--edadea33-549c-4ed1-9783-8f5a5853cbdf
APT29,Cloud Accounts,T1078.004,Valid Accounts,Logon Session: Logon Session Creation,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81
APT29,Cloud Accounts,T1078.004,Valid Accounts,User Account: User Account Authentication,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81
APT29,Cloud Accounts,T1078.004,Valid Accounts,Logon Session: Logon Session Metadata,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81
APT29,Hybrid Identity,T1556.007,Modify Authentication Process,Module: Module Load,attack-pattern--f4c1826f-a322-41cd-9557-562100848c84
APT29,Hybrid Identity,T1556.007,Modify Authentication Process,Windows Registry: Windows Registry Key Modification,attack-pattern--f4c1826f-a322-41cd-9557-562100848c84
APT29,Hybrid Identity,T1556.007,Modify Authentication Process,Application Log: Application Log Content,attack-pattern--f4c1826f-a322-41cd-9557-562100848c84
APT29,Hybrid Identity,T1556.007,Modify Authentication Process,File: File Modification,attack-pattern--f4c1826f-a322-41cd-9557-562100848c84
APT29,Hybrid Identity,T1556.007,Modify Authentication Process,Active Directory: Active Directory Object Modification,attack-pattern--f4c1826f-a322-41cd-9557-562100848c84
APT29,Hybrid Identity,T1556.007,Modify Authentication Process,User Account: User Account Authentication,attack-pattern--f4c1826f-a322-41cd-9557-562100848c84
APT29,Hybrid Identity,T1556.007,Modify Authentication Process,File: File Creation,attack-pattern--f4c1826f-a322-41cd-9557-562100848c84
APT29,Hybrid Identity,T1556.007,Modify Authentication Process,User Account: User Account Modification,attack-pattern--f4c1826f-a322-41cd-9557-562100848c84
APT29,Hybrid Identity,T1556.007,Modify Authentication Process,Windows Registry: Windows Registry Key Creation,attack-pattern--f4c1826f-a322-41cd-9557-562100848c84
APT29,Hybrid Identity,T1556.007,Modify Authentication Process,Logon Session: Logon Session Creation,attack-pattern--f4c1826f-a322-41cd-9557-562100848c84
APT29,Hybrid Identity,T1556.007,Modify Authentication Process,Process: Process Access,attack-pattern--f4c1826f-a322-41cd-9557-562100848c84
APT29,Hybrid Identity,T1556.007,Modify Authentication Process,Process: OS API Execution,attack-pattern--f4c1826f-a322-41cd-9557-562100848c84
APT29,Web Shell,T1505.003,Server Software Component,File: File Creation,attack-pattern--d456de47-a16f-4e46-8980-e67478a12dcb
APT29,Web Shell,T1505.003,Server Software Component,Application Log: Application Log Content,attack-pattern--d456de47-a16f-4e46-8980-e67478a12dcb
APT29,Web Shell,T1505.003,Server Software Component,Process: Process Creation,attack-pattern--d456de47-a16f-4e46-8980-e67478a12dcb
APT29,Web Shell,T1505.003,Server Software Component,File: File Modification,attack-pattern--d456de47-a16f-4e46-8980-e67478a12dcb
APT29,Web Shell,T1505.003,Server Software Component,Network Traffic: Network Traffic Flow,attack-pattern--d456de47-a16f-4e46-8980-e67478a12dcb
APT29,Web Shell,T1505.003,Server Software Component,Network Traffic: Network Traffic Content,attack-pattern--d456de47-a16f-4e46-8980-e67478a12dcb
APT29,Match Legitimate Name or Location,T1036.005,Masquerading,Process: Process Metadata,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
APT29,Match Legitimate Name or Location,T1036.005,Masquerading,Scheduled Job: Scheduled Job Modification,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
APT29,Match Legitimate Name or Location,T1036.005,Masquerading,File: File Modification,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
APT29,Match Legitimate Name or Location,T1036.005,Masquerading,Scheduled Job: Scheduled Job Metadata,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
APT29,Match Legitimate Name or Location,T1036.005,Masquerading,Service: Service Creation,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
APT29,Match Legitimate Name or Location,T1036.005,Masquerading,Service: Service Metadata,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
APT29,Match Legitimate Name or Location,T1036.005,Masquerading,Command: Command Execution,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
APT29,Match Legitimate Name or Location,T1036.005,Masquerading,File: File Metadata,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
APT29,Match Legitimate Name or Location,T1036.005,Masquerading,Image: Image Metadata,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Sidewinder,DLL Side-Loading,T1574.002,Hijack Execution Flow,Service: Service Metadata,attack-pattern--aedfca76-3b30-4866-b2aa-0f1d7fd1e4b6
Sidewinder,DLL Side-Loading,T1574.002,Hijack Execution Flow,Command: Command Execution,attack-pattern--aedfca76-3b30-4866-b2aa-0f1d7fd1e4b6
Sidewinder,DLL Side-Loading,T1574.002,Hijack Execution Flow,File: File Modification,attack-pattern--aedfca76-3b30-4866-b2aa-0f1d7fd1e4b6
Sidewinder,DLL Side-Loading,T1574.002,Hijack Execution Flow,Process: Process Creation,attack-pattern--aedfca76-3b30-4866-b2aa-0f1d7fd1e4b6
Sidewinder,DLL Side-Loading,T1574.002,Hijack Execution Flow,Module: Module Load,attack-pattern--aedfca76-3b30-4866-b2aa-0f1d7fd1e4b6
Sidewinder,DLL Side-Loading,T1574.002,Hijack Execution Flow,File: File Creation,attack-pattern--aedfca76-3b30-4866-b2aa-0f1d7fd1e4b6
Sidewinder,DLL Side-Loading,T1574.002,Hijack Execution Flow,Windows Registry: Windows Registry Key Modification,attack-pattern--aedfca76-3b30-4866-b2aa-0f1d7fd1e4b6
Sidewinder,Match Legitimate Name or Location,T1036.005,Masquerading,Process: Process Metadata,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Sidewinder,Match Legitimate Name or Location,T1036.005,Masquerading,Scheduled Job: Scheduled Job Modification,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Sidewinder,Match Legitimate Name or Location,T1036.005,Masquerading,File: File Modification,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Sidewinder,Match Legitimate Name or Location,T1036.005,Masquerading,Scheduled Job: Scheduled Job Metadata,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Sidewinder,Match Legitimate Name or Location,T1036.005,Masquerading,Service: Service Creation,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Sidewinder,Match Legitimate Name or Location,T1036.005,Masquerading,Service: Service Metadata,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Sidewinder,Match Legitimate Name or Location,T1036.005,Masquerading,Command: Command Execution,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Sidewinder,Match Legitimate Name or Location,T1036.005,Masquerading,File: File Metadata,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Sidewinder,Match Legitimate Name or Location,T1036.005,Masquerading,Image: Image Metadata,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0
Sidewinder,Automated Exfiltration,T1020,Traffic Duplication,Network Traffic: Network Connection Creation,attack-pattern--7c46b364-8496-4234-8a56-f7e6727e21e1
Sidewinder,Automated Exfiltration,T1020,Traffic Duplication,Network Traffic: Network Traffic Flow,attack-pattern--7c46b364-8496-4234-8a56-f7e6727e21e1
Sidewinder,Spearphishing Attachment,T1566.001,Phishing,Application Log: Application Log Content,attack-pattern--a62a8db3-f23a-4d8f-afd6-9dbc77e7813b
Sidewinder,Spearphishing Attachment,T1566.001,Phishing,File: File Creation,attack-pattern--a62a8db3-f23a-4d8f-afd6-9dbc77e7813b
Sidewinder,Spearphishing Attachment,T1566.001,Phishing,Network Traffic: Network Traffic Content,attack-pattern--a62a8db3-f23a-4d8f-afd6-9dbc77e7813b
Sidewinder,Spearphishing Attachment,T1566.001,Phishing,Network Traffic: Network Traffic Flow,attack-pattern--a62a8db3-f23a-4d8f-afd6-9dbc77e7813b
Sidewinder,Registry Run Keys / Startup Folder,T1547.001,Boot or Logon Autostart Execution,File: File Modification,attack-pattern--1ecb2399-e8ba-4f6b-8ba7-5c27d49405cf
Sidewinder,Registry Run Keys / Startup Folder,T1547.001,Boot or Logon Autostart Execution,File: File Creation,attack-pattern--1ecb2399-e8ba-4f6b-8ba7-5c27d49405cf
Sidewinder,Registry Run Keys / Startup Folder,T1547.001,Boot or Logon Autostart Execution,Process: OS API Execution,attack-pattern--1ecb2399-e8ba-4f6b-8ba7-5c27d49405cf
Sidewinder,Registry Run Keys / Startup Folder,T1547.001,Boot or Logon Autostart Execution,Windows Registry: Windows Registry Key Modification,attack-pattern--1ecb2399-e8ba-4f6b-8ba7-5c27d49405cf
Sidewinder,Registry Run Keys / Startup Folder,T1547.001,Boot or Logon Autostart Execution,Driver: Driver Load,attack-pattern--1ecb2399-e8ba-4f6b-8ba7-5c27d49405cf
Sidewinder,Registry Run Keys / Startup Folder,T1547.001,Boot or Logon Autostart Execution,Module: Module Load,attack-pattern--1ecb2399-e8ba-4f6b-8ba7-5c27d49405cf
Sidewinder,Registry Run Keys / Startup Folder,T1547.001,Boot or Logon Autostart Execution,Process: Process Creation,attack-pattern--1ecb2399-e8ba-4f6b-8ba7-5c27d49405cf
Sidewinder,Registry Run Keys / Startup Folder,T1547.001,Boot or Logon Autostart Execution,Windows Registry: Windows Registry Key Creation,attack-pattern--1ecb2399-e8ba-4f6b-8ba7-5c27d49405cf
Sidewinder,Registry Run Keys / Startup Folder,T1547.001,Boot or Logon Autostart Execution,Command: Command Execution,attack-pattern--1ecb2399-e8ba-4f6b-8ba7-5c27d49405cf
Sidewinder,Registry Run Keys / Startup Folder,T1547.001,Boot or Logon Autostart Execution,Kernel: Kernel Module Load,attack-pattern--1ecb2399-e8ba-4f6b-8ba7-5c27d49405cf
Sidewinder,Visual Basic,T1059.005,Command and Scripting Interpreter,Module: Module Load,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830
Sidewinder,Visual Basic,T1059.005,Command and Scripting Interpreter,Process: Process Metadata,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830
Sidewinder,Visual Basic,T1059.005,Command and Scripting Interpreter,Command: Command Execution,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830
Sidewinder,Visual Basic,T1059.005,Command and Scripting Interpreter,Process: Process Creation,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830
Sidewinder,Visual Basic,T1059.005,Command and Scripting Interpreter,Script: Script Execution,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830
Sidewinder,Local Data Staging,T1074.001,Data Staged,Command: Command Execution,attack-pattern--7dd95ff6-712e-4056-9626-312ea4ab4c5e
Sidewinder,Local Data Staging,T1074.001,Data Staged,File: File Creation,attack-pattern--7dd95ff6-712e-4056-9626-312ea4ab4c5e
Sidewinder,Local Data Staging,T1074.001,Data Staged,Windows Registry: Windows Registry Key Modification,attack-pattern--7dd95ff6-712e-4056-9626-312ea4ab4c5e
Sidewinder,Local Data Staging,T1074.001,Data Staged,File: File Access,attack-pattern--7dd95ff6-712e-4056-9626-312ea4ab4c5e
Sidewinder,Malicious Link,T1204.001,User Execution,Network Traffic: Network Connection Creation,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
Sidewinder,Malicious Link,T1204.001,User Execution,Container: Container Start,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
Sidewinder,Malicious Link,T1204.001,User Execution,File: File Creation,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5
